Timestamp,open,high,low,volume,close,Date
2022-04-28,39241.6823,40379.2387,38886.4903,56061,39743.8798,2022-04-28
2022-04-29,39742.9456,39925.4926,38205.8412,51730,38595.5575,2022-04-29
2022-04-30,38597.1562,38794.8256,37619.7,34949,37648.2471,2022-04-30
2022-05-01,37705.9179,38664.2383,37398.627,43028,38471.3313,2022-05-01
2022-05-02,38470.4957,39168.0523,38052.2574,56172,38521.088,2022-05-02
2022-05-03,38520.583,38650.142,37525.8901,52008,37727.7045,2022-05-03
2022-05-04,37728.609,39982.2824,37695.8928,58131,39686.7857,2022-05-04
2022-05-05,39691.0148,39849.7074,35724.012,54478,36552.6339,2022-05-05
2022-05-06,36551.4991,36606.4907,35291.7622,53406,36013.0859,2022-05-06
2022-05-07,36013.1924,36133.5853,34814.5147,34389,35472.4059,2022-05-07
2022-05-08,35471.7641,35512.8058,33756.4476,71435,34038.743,2022-05-08
2022-05-09,34045.0265,34247.6771,30130.3768,89343,30192.3357,2022-05-09
2022-05-10,30252.6342,32634.6078,29791.8803,91804,31022.4794,2022-05-10
2022-05-11,31023.1688,32138.6863,27945.3953,84097,29044.3282,2022-05-11
2022-05-12,29131.9291,30150.4108,26376.9382,86257,29029.8629,2022-05-12
2022-05-13,28999.9068,31031.4086,28766.2203,63092,29276.2876,2022-05-13
2022-05-14,29279.2558,30253.7717,28615.618,45610,30008.2889,2022-05-14
2022-05-15,30053.6078,31448.3868,29467.2888,46026,31244.639,2022-05-15
2022-05-16,31084.8156,31095.4836,29153.8014,52214,29863.1894,2022-05-16
2022-05-17,29863.1398,30774.7254,29506.2315,50076,30434.6933,2022-05-17
2022-05-18,30434.0005,30686.0334,28655.1263,53099,28669.9507,2022-05-18
2022-05-19,28698.3284,30484.8023,28675.5804,49477,30332.6627,2022-05-19
2022-05-20,30305.1979,30701.9538,28714.5368,51032,29183.3052,2022-05-20
2022-05-21,29160.9784,29641.5719,28989.6358,28698,29432.6613,2022-05-21
2022-05-22,29433.1206,30470.042,29255.3555,39559,30283.9933,2022-05-22
2022-05-23,30280.7925,30645.7896,28902.0642,47366,29099.3159,2022-05-23
2022-05-24,29102.2693,29816.4721,28675.1695,51601,29649.5677,2022-05-24
2022-05-25,29645.0023,30215.4892,29296.8483,51161,29532.1191,2022-05-25
2022-05-26,29530.3707,29874.2551,28090.3634,53314,29258.073,2022-05-26
2022-05-27,29257.7234,29365.0213,28250.3875,54207,28593.9261,2022-05-27
2022-05-28,28594.336,29238.5276,28444.8,34952,29005.5109,2022-05-28
2022-05-29,29006.6343,29523.0868,28813.3422,34565,29443.4067,2022-05-29
2022-05-30,29445.1422,31998.1263,29272.5706,72507,31716.7465,2022-05-30
2022-05-31,31689.5839,32303.1075,31191.0089,40247,31776.8853,2022-05-31
2022-06-01,31777.7932,31955.3012,29435.1752,55311,29783.3129,2022-06-01
2022-06-02,29758.5643,30643.7265,29587.6398,36257,30435.8809,2022-06-02
2022-06-03,30425.6187,30643.7885,29311.4176,34500,29677.9542,2022-06-03
2022-06-04,29676.1446,29965.6918,29462.1532,25066,29840.6698,2022-06-04
2022-06-05,29839.8896,30163.8786,29531.9556,24517,29898.6978,2022-06-05
2022-06-06,29900.7078,31743.2525,29869.4191,43452,31348.0661,2022-06-06
2022-06-07,31349.1558,31528.2871,29194.9528,52148,31137.4124,2022-06-07
2022-06-08,31113.5695,31304.3226,29856.6142,28302,30186.0214,2022-06-08
2022-06-09,30190.7991,30652.7027,29947.3898,26484,30086.4284,2022-06-09
2022-06-10,30087.1208,30278.8043,28845.229,33655,29064.323,2022-06-10
2022-06-11,29061.9666,29417.9394,28145.5644,28346,28389.4073,2022-06-11
2022-06-12,28393.5825,28501.4995,26643.7614,64043,26714.7033,2022-06-12
2022-06-13,26574.7276,26878.3881,21938.164,109720,22476.3789,2022-06-13
2022-06-14,22383.8877,23098.8115,20827.8176,75562,22119.9101,2022-06-14
2022-06-15,22068.9552,22717.858,20100.3351,71984,22525.7897,2022-06-15
2022-06-16,22578.9271,22957.175,20205.9116,66496,20380.5499,2022-06-16
2022-06-17,20357.7249,21341.2196,20233.8435,75226,20437.2978,2022-06-17
2022-06-18,20441.615,20728.3956,17610.464,91841,18948.0119,2022-06-18
2022-06-19,18946.1312,20734.2209,17951.6946,80087,20551.3542,2022-06-19
2022-06-20,20550.635,20991.5088,19623.3801,71925,20549.7811,2022-06-20
2022-06-21,20549.5814,21628.8261,20322.911,63072,20682.473,2022-06-21
2022-06-22,20634.9472,20845.8863,19760.1111,55700,19963.3959,2022-06-22
2022-06-23,19965.3622,21186.9187,19894.3871,62483,21093.7928,2022-06-23
2022-06-24,21093.8591,21476.9809,20735.9215,51848,21219.2433,2022-06-24
2022-06-25,21217.8698,21596.1867,20919.5722,47320,21463.4792,2022-06-25
2022-06-26,21491.1574,21810.88,20978.6411,40815,21026.6406,2022-06-26
2022-06-27,21025.9149,21510.265,20520.4837,43824,20720.1923,2022-06-27
2022-06-28,20721.2535,21178.7177,20180.0973,47684,20255.1814,2022-06-28
2022-06-29,20255.8264,20378.7257,19849.8832,45648,20083.8945,2022-06-29
2022-06-30,20102.7784,20124.5485,18650.8855,43552,19823.8485,2022-06-30
2022-07-01,19854.2572,20627.4117,18963.4901,55934,19215.356,2022-07-01
2022-07-02,19241.8236,19386.9794,19016.7572,40667,19228.3074,2022-07-02
2022-07-03,19228.7406,19597.5525,18818.1811,45971,19293.1339,2022-07-03
2022-07-04,19293.6076,20289.8325,19032.7375,46100,20211.8984,2022-07-04
2022-07-05,20211.9641,20712.4784,19304.1266,55335,20155.5417,2022-07-05
2022-07-06,20155.4711,20625.8931,19770.2313,57887,20544.6599,2022-07-06
2022-07-07,20544.4508,21770.3175,20260.4039,46122,21613.295,2022-07-07
2022-07-08,21614.0989,22312.7136,21209.2477,73337,21748.9865,2022-07-08
2022-07-09,21600.3944,21922.6219,21368.6181,93848,21581.1499,2022-07-09
2022-07-10,21581.2437,21588.6721,20666.7166,107082,20849.8812,2022-07-10
2022-07-11,20850.4138,20856.5196,19878.1788,80537,19949.7323,2022-07-11
2022-07-12,19939.6582,20039.0632,19230.9807,84191,19284.5867,2022-07-12
2022-07-13,19275.7555,20286.8552,18925.0907,94274,20232.2624,2022-07-13
2022-07-14,20291.4829,20787.1459,19632.8026,84115,20559.1732,2022-07-14
2022-07-15,20574.1073,21177.5979,20367.1078,73543,20819.2291,2022-07-15
2022-07-16,20812.1461,21542.9455,20478.5572,54402,21206.483,2022-07-16
2022-07-17,21231.0805,21638.4906,20755.6664,56349,20784.1097,2022-07-17
2022-07-18,20787.7815,22743.3442,20758.8048,75461,22436.864,2022-07-18
2022-07-19,22310.7413,23802.5254,21582.7809,86432,23394.0061,2022-07-19
2022-07-20,23395.6148,24266.9714,22914.9068,88047,23261.4613,2022-07-20
2022-07-21,23242.1388,23371.2067,22369.0815,86912,23154.4073,2022-07-21
2022-07-22,23153.9192,23713.037,22508.3147,77109,22685.1951,2022-07-22
2022-07-23,22688.6524,22997.9988,21962.0989,63088,22458.9442,2022-07-23
2022-07-24,22495.3945,23005.5283,22277.3639,56898,22579.5369,2022-07-24
2022-07-25,22586.5813,22666.9794,21277.759,70967,21318.8687,2022-07-25
2022-07-26,21302.7567,21316.2394,20728.5398,84147,21259.2526,2022-07-26
2022-07-27,21251.1959,22981.1186,21042.7242,75290,22948.0345,2022-07-27
2022-07-28,22954.2103,24155.9698,22609.0084,68791,23855.1119,2022-07-28
2022-07-29,23853.0518,24283.5412,23451.8129,62148,23756.5612,2022-07-29
2022-07-30,23800.2843,24670.238,23558.5134,59345,23661.6603,2022-07-30
2022-07-31,23634.9163,24109.8846,23236.7889,50034,23327.1256,2022-07-31
2022-08-01,23297.5119,23509.0758,22867.4214,53687,23295.0284,2022-08-01
2022-08-02,23282.588,23449.1117,22686.1715,60085,22991.3654,2022-08-02
2022-08-03,22991.0657,23611.0124,22696.6635,64877,22838.8374,2022-08-03
2022-08-04,22832.5544,23223.9772,22423.8407,68598,22625.622,2022-08-04
2022-08-05,22624.8081,23463.2349,22598.2456,63915,23310.5713,2022-08-05
2022-08-06,23278.4759,23332.8459,22918.4039,48920,22946.7591,2022-08-06
2022-08-07,22937.4298,23381.1495,22857.5825,39703,23176.9499,2022-08-07
2022-08-08,23177.6983,24244.9522,23163.725,49389,23801.156,2022-08-08
2022-08-09,23823.0207,23933.9039,22934.6536,54671,23154.4076,2022-08-09
2022-08-10,23154.691,24188.8749,22716.7385,56343,23962.3913,2022-08-10
2022-08-11,23963.4331,24884.1826,23877.4646,56933,23943.3805,2022-08-11
2022-08-12,23942.7167,24444.3532,23634.1978,53802,24414.9438,2022-08-12
2022-08-13,24399.9497,24895.7024,24306.2854,44580,24454.455,2022-08-13
2022-08-14,24446.5398,25011.1769,24186.9882,43870,24303.7057,2022-08-14
2022-08-15,24297.181,25195.6562,23790.6438,58918,24102.0587,2022-08-15
2022-08-16,24088.0732,24223.1589,23679.1286,96323,23859.3797,2022-08-16
2022-08-17,23860.4402,24450.821,23185.1315,223682,23346.2376,2022-08-17
2022-08-18,23346.7687,23606.2407,23112.9715,160835,23192.9348,2022-08-18
2022-08-19,23191.018,23207.971,20785.5756,339149,20838.0971,2022-08-19
2022-08-20,20836.2659,21381.5581,20763.7196,208258,21139.9924,2022-08-20
2022-08-21,21139.9967,21799.5817,21070.6692,178976,21516.149,2022-08-21
2022-08-22,21516.3663,21545.526,20888.6704,254437,21400.4348,2022-08-22
2022-08-23,21399.4763,21682.3758,20890.5689,230419,21526.8883,2022-08-23
2022-08-24,21526.9398,21901.6427,21143.9258,204110,21367.9402,2022-08-24
2022-08-25,21368.0654,21819.5904,21310.0847,191523,21557.5023,2022-08-25
2022-08-26,21557.7224,21883.2658,20105.9716,326407,20238.5442,2022-08-26
2022-08-27,20239.4589,20399.0057,19798.2404,189143,20034.1482,2022-08-27
2022-08-28,20033.9907,20166.7701,19516.4113,160963,19553.9726,2022-08-28
2022-08-29,19553.6694,20430.5652,19548.5595,251384,20282.9539,2022-08-29
2022-08-30,20284.0517,20577.3553,19542.3238,310930,19813.6944,2022-08-30
2022-08-31,19815.0647,20489.8738,19800.1787,320695,20049.9745,2022-08-31
2022-09-01,20048.6276,20208.1218,19567.3321,278083,20131.8829,2022-09-01
2022-09-02,20132.7918,20443.2312,19755.5481,274528,19951.632,2022-09-02
2022-09-03,19952.1532,20055.8496,19652.8315,158716,19833.9935,2022-09-03
2022-09-04,19833.8615,20030.9157,19585.4145,148522,20002.4707,2022-09-04
2022-09-05,20002.4089,20059.2302,19633.8798,240472,19798.4176,2022-09-05
2022-09-06,19796.7864,20181.5775,18652.5353,408226,18792.293,2022-09-06
2022-09-07,18792.393,19465.8937,18514.692,322220,19295.5708,2022-09-07
2022-09-08,19294.3931,19458.3921,19012.8458,293596,19321.731,2022-09-08
2022-09-09,19322.4989,21598.5558,19293.6683,485492,21364.1594,2022-09-09
2022-09-10,21362.746,21810.8265,21114.5043,333113,21648.6482,2022-09-10
2022-09-11,21647.734,21864.3085,21354.4554,298766,21833.3914,2022-09-11
2022-09-12,21833.2131,22494.0875,21545.881,434873,22402.335,2022-09-12
2022-09-13,22401.9112,22802.8416,19864.0438,483669,20171.9324,2022-09-13
2022-09-14,20171.9502,20541.4676,19620.2369,377168,20228.822,2022-09-14
2022-09-15,20229.2051,20332.3715,19499.117,361194,19703.9569,2022-09-15
2022-09-16,19704.0717,19891.9125,19321.2165,317896,19803.3126,2022-09-16
2022-09-17,19803.7437,20190.2011,19750.5072,205987,20116.1298,2022-09-17
2022-09-18,20114.6596,20119.3136,19337.6085,274190,19418.13,2022-09-18
2022-09-19,19419.2621,19690.0933,18234.9081,427018,19539.6153,2022-09-19
2022-09-20,19540.7834,19638.4094,18717.2436,363681,18878.8239,2022-09-20
2022-09-21,18878.7448,19957.1933,18134.519,441908,18461.7655,2022-09-21
2022-09-22,18462.235,19547.3118,18357.9671,451403,19402.3281,2022-09-22
2022-09-23,19401.8747,19500.3102,18531.9887,433948,19291.6488,2022-09-23
2022-09-24,19290.2286,19317.5365,18807.3956,259785,18922.5324,2022-09-24
2022-09-25,18923.8895,19182.2924,18630.6697,211010,18809.3576,2022-09-25
2022-09-26,18809.8786,19321.8328,18683.5287,519074,19226.8145,2022-09-26
2022-09-27,19225.1595,20385.528,18817.3619,666450,19079.4805,2022-09-27
2022-09-28,19078.653,19788.612,18472.8211,588312,19413.2773,2022-09-28
2022-09-29,19412.8226,19647.431,18845.2103,452961,19593.5709,2022-09-29
2022-09-30,19592.7149,20186.4016,19155.305,494206,19423.0733,2022-09-30
2022-10-01,19422.7046,19485.9312,19161.3229,174937,19313.0193,2022-10-01
2022-10-02,19314.2414,19396.4131,18920.9479,223948,19057.0974,2022-10-02
2022-10-03,19058.197,19718.5151,18960.3622,335556,19631.3025,2022-10-03
2022-10-04,19631.2743,20482.2557,19491.4249,371811,20344.0441,2022-10-04
2022-10-05,20344.0471,20371.4308,19735.887,355280,20163.8949,2022-10-05
2022-10-06,20163.9073,20461.6656,19855.2922,373290,19964.0482,2022-10-06
2022-10-07,19963.7369,20069.586,19321.2202,263158,19532.2133,2022-10-07
2022-10-08,19532.0318,19627.4551,19240.0209,114368,19418.5313,2022-10-08
2022-10-09,19418.7693,19560.2107,19318.4115,128253,19441.2731,2022-10-09
2022-10-10,19441.9896,19526.2364,19020.8109,245430,19131.9195,2022-10-10
2022-10-11,19131.6007,19269.0879,18859.3088,290990,19059.8012,2022-10-11
2022-10-12,19059.8617,19239.5754,18968.93,243529,19157.3215,2022-10-12
2022-10-13,19156.6466,19513.1054,18231.9419,450762,19375.7748,2022-10-13
2022-10-14,19375.6695,19952.0259,19072.9297,402666,19175.7293,2022-10-14
2022-10-15,19177.1711,19227.7296,18977.8285,124807,19071.2127,2022-10-15
2022-10-16,19070.3514,19425.8102,19065.653,141734,19263.0878,2022-10-16
2022-10-17,19262.8801,19678.9304,19154.1724,250472,19550.4661,2022-10-17
2022-10-18,19551.7137,19708.0017,19092.9461,292113,19329.3712,2022-10-18
2022-10-19,19329.3253,19361.9414,19065.6539,210583,19125.7294,2022-10-19
2022-10-20,19125.1396,19349.6553,18900.6408,254959,19043.7579,2022-10-20
2022-10-21,19043.868,19252.1175,18652.626,296448,19163.6889,2022-10-21
2022-10-22,19164.2252,19258.924,19112.7092,118917,19204.6923,2022-10-22
2022-10-23,19204.7948,19697.0102,19070.3768,181937,19570.6609,2022-10-23
2022-10-24,19570.6684,19601.4119,19157.3663,288484,19331.5758,2022-10-24
2022-10-25,19332.5303,20418.1958,19239.207,372647,20083.6069,2022-10-25
2022-10-26,20084.5267,21025.8558,20053.106,431755,20775.8341,2022-10-26
2022-10-27,20775.6674,20878.4876,20204.8038,365495,20300.7103,2022-10-27
2022-10-28,20300.6411,20754.2749,20003.952,318958,20598.9713,2022-10-28
2022-10-29,20598.0702,21090.4258,20560.3828,278122,20816.5721,2022-10-29
2022-10-30,20816.44,20937.6054,20523.2564,208727,20632.4736,2022-10-30
2022-10-31,20633.4053,20849.1584,20241.7968,329552,20490.8274,2022-10-31
2022-11-01,20490.7697,20699.2821,20330.5262,303888,20483.4271,2022-11-01
2022-11-02,20482.667,20797.1772,20047.7296,419507,20147.2637,2022-11-02
2022-11-03,20148.1706,20391.2633,20029.6116,348730,20205.3083,2022-11-03
2022-11-04,20206.126,21296.3166,20179.3879,500641,21146.3864,2022-11-04
2022-11-05,21146.6846,21478.4353,21078.9239,262318,21295.5283,2022-11-05
2022-11-06,21295.1412,21363.3316,20886.2515,242507,20903.952,2022-11-06
2022-11-07,20903.9267,21069.5176,20385.6889,409400,20588.8652,2022-11-07
2022-11-08,20590.0909,20700.0085,17197.082,870861,18552.5284,2022-11-08
2022-11-09,18553.3541,18593.0403,15556.5466,883271,15896.7061,2022-11-09
2022-11-10,15906.0165,18158.9065,15737.7822,728054,17564.8187,2022-11-10
2022-11-11,17565.5926,17657.041,16330.4987,469704,17036.4211,2022-11-11
2022-11-12,17036.8562,17087.9516,16597.1573,190804,16777.8446,2022-11-12
2022-11-13,16778.8226,16919.9276,16199.8474,215221,16296.9187,2022-11-13
2022-11-14,16298.4755,17157.6096,15783.8874,451514,16590.2114,2022-11-14
2022-11-15,16588.696,17108.9847,16501.294,348531,16877.0397,2022-11-15
2022-11-16,16878.8167,16993.8151,16359.8985,312149,16644.7509,2022-11-16
2022-11-17,16643.8723,16733.274,16394.5275,258692,16676.3713,2022-11-17
2022-11-18,16676.5443,16992.3808,16527.93,250197,16681.8445,2022-11-18
2022-11-19,16681.8219,16803.7286,16535.2174,118084,16681.0208,2022-11-19
2022-11-20,16680.8195,16734.6913,16158.714,177522,16258.5498,2022-11-20
2022-11-21,16257.9449,16293.7273,15456.0263,384978,15759.3173,2022-11-21
2022-11-22,15759.2858,16293.8929,15594.083,297961,16206.2966,2022-11-22
2022-11-23,16207.6217,16686.532,16140.068,315338,16582.6991,2022-11-23
2022-11-24,16582.3151,16791.4267,16441.3905,236315,16583.0976,2022-11-24
2022-11-25,16583.6702,16647.1078,16325.9687,208948,16507.8043,2022-11-25
2022-11-26,16506.9321,16688.9357,16373.9862,197911,16448.928,2022-11-26
2022-11-27,16448.0068,16589.8685,16388.5443,176423,16417.5931,2022-11-27
2022-11-28,16417.9819,16475.2701,15986.7252,294642,16202.314,2022-11-28
2022-11-29,16201.5011,16537.6359,16089.3006,278884,16435.0606,2022-11-29
2022-11-30,16435.0019,17247.5273,16420.7997,361369,17160.8956,2022-11-30
2022-12-01,17157.8188,17321.5318,16855.4584,267653,16977.719,2022-12-01
2022-12-02,16977.7398,17104.491,16786.8872,233918,17093.0325,2022-12-02
2022-12-03,17092.3878,17185.6844,16857.8212,173507,16885.611,2022-12-03
2022-12-04,16885.6885,17201.2226,16877.263,202302,17104.7214,2022-12-04
2022-12-05,17105.6658,17424.4598,16865.702,279000,16964.999,2022-12-05
2022-12-06,16964.9285,17107.4501,16904.7468,253410,17088.9445,2022-12-06
2022-12-07,17089.045,17141.4068,16678.9234,250595,16835.5528,2022-12-07
2022-12-08,16835.5259,17299.2724,16732.7679,268304,17224.4887,2022-12-08
2022-12-09,17224.4231,17359.2964,17057.116,266296,17127.2933,2022-12-09
2022-12-10,17127.1462,17227.7863,17092.2249,151182,17126.0064,2022-12-10
2022-12-11,17126.0622,17272.2819,17069.8848,169791,17084.1072,2022-12-11
2022-12-12,17083.8111,17242.2706,16872.3191,255179,17210.1282,2022-12-12
2022-12-13,17209.7682,17999.7733,17081.7509,338464,17776.2242,2022-12-13
2022-12-14,17776.9935,18388.6253,17661.2841,333471,17803.5777,2022-12-14
2022-12-15,17804.3271,17855.8282,17275.8059,272960,17358.2118,2022-12-15
2022-12-16,17358.8794,17531.9686,16529.2125,315954,16633.7141,2022-12-16
2022-12-17,16633.3788,16797.2814,16580.816,168948,16778.7849,2022-12-17
2022-12-18,16779.6107,16864.0423,16664.791,127154,16740.1339,2022-12-18
2022-12-19,16741.1409,16818.31,16260.6706,214545,16440.4215,2022-12-19
2022-12-20,16440.4323,17062.3231,16397.4291,293299,16897.946,2022-12-20
2022-12-21,16897.274,16925.1337,16725.1098,178951,16824.9375,2022-12-21
2022-12-22,16824.787,16870.1104,16560.1848,203354,16819.382,2022-12-22
2022-12-23,16819.7273,16952.009,16728.9606,189066,16778.4739,2022-12-23
2022-12-24,16778.5659,16869.3623,16776.6751,112110,16834.8192,2022-12-24
2022-12-25,16834.3262,16857.7451,16719.5501,135193,16831.9625,2022-12-25
2022-12-26,16831.9372,16942.5043,16789.4163,136198,16917.7963,2022-12-26
2022-12-27,16917.801,16970.8127,16587.5837,197051,16700.9077,2022-12-27
2022-12-28,16701.1229,16778.2596,16458.9287,224381,16540.7129,2022-12-28
2022-12-29,16540.6313,16658.8247,16482.1484,185563,16628.4052,2022-12-29
2022-12-30,16628.5197,16668.6516,16327.3426,198631,16601.2652,2022-12-30
2022-12-31,16600.706,16637.0231,16463.742,134894,16535.0886,2022-12-31
2023-01-01,16534.7585,16622.8706,16492.2879,110346,16610.4012,2023-01-01
2023-01-02,16610.8929,16792.0225,16542.4562,139190,16666.4207,2023-01-02
2023-01-03,16666.4258,16772.0082,16600.4627,182632,16670.224,2023-01-03
2023-01-04,16670.4926,16985.4414,16647.6138,254928,16845.362,2023-01-04
2023-01-05,16845.3435,16874.5708,16748.3529,182315,16825.2274,2023-01-05
2023-01-06,16825.3567,17033.0219,16672.3872,239812,16943.0625,2023-01-06
2023-01-07,16942.3053,16974.0061,16900.4297,111958,16935.6065,2023-01-07
2023-01-08,16935.9994,17168.0202,16903.2727,148123,17121.2821,2023-01-08
2023-01-09,17121.5706,17390.7658,17097.3118,310183,17172.2089,2023-01-09
2023-01-10,17172.7971,17493.5957,17139.9673,255246,17436.2637,2023-01-10
2023-01-11,17436.2802,17994.8036,17309.4444,301326,17936.9584,2023-01-11
2023-01-12,17937.2318,19111.6862,17887.7029,546194,18843.6154,2023-01-12
2023-01-13,18843.7026,19996.2428,18710.3136,445054,19925.5071,2023-01-13
2023-01-14,19925.464,21260.313,19885.5186,475917,20946.4291,2023-01-14
2023-01-15,20944.381,21040.4131,20542.157,213663,20860.2137,2023-01-15
2023-01-16,20861.3429,21461.5097,20603.2226,344480,21178.2024,2023-01-16
2023-01-17,21177.0733,21628.4175,20832.8226,317891,21125.7167,2023-01-17
2023-01-18,21123.5088,21639.8343,20394.3879,399287,20669.664,2023-01-18
2023-01-19,20669.6673,21186.7205,20650.4511,280914,21067.17,2023-01-19
2023-01-20,21067.3188,22747.5427,20854.4871,383260,22659.4989,2023-01-20
2023-01-21,22658.7417,23365.6122,22415.4147,393591,22777.8665,2023-01-21
2023-01-22,22777.7868,23070.8022,22291.0202,287904,22706.6567,2023-01-22
2023-01-23,22705.0238,23177.6412,22495.0408,334985,22914.8065,2023-01-23
2023-01-24,22916.2138,23160.3377,22458.8734,341607,22631.297,2023-01-24
2023-01-25,22630.3588,23815.4024,22299.0518,398687,23058.8877,2023-01-25
2023-01-26,23058.5441,23280.6859,22848.5853,323698,23009.407,2023-01-26
2023-01-27,23007.8509,23498.853,22578.2364,284459,23074.907,2023-01-27
2023-01-28,23074.5687,23189.2641,22876.6475,145082,23027.4146,2023-01-28
2023-01-29,23022.4791,23965.2359,22966.641,296682,23747.019,2023-01-29
2023-01-30,23747.7436,23804.555,22504.0882,318186,22833.2884,2023-01-30
2023-01-31,22834.3487,23323.1656,22717.4652,294786,23129.7124,2023-01-31
2023-02-01,23129.6073,23822.9403,22775.4553,341733,23748.0889,2023-02-01
2023-02-02,23747.0872,24262.103,23367.2543,394680,23491.2275,2023-02-02
2023-02-03,23491.9281,23747.0777,23211.6842,355423,23436.4203,2023-02-03
2023-02-04,23436.5147,23598.8151,23254.0977,174061,23353.8105,2023-02-04
2023-02-05,23354.2119,23498.7664,22750.4791,222521,22955.0523,2023-02-05
2023-02-06,22954.8127,23158.3248,22634.6575,284031,22766.9081,2023-02-06
2023-02-07,22766.9469,23349.1113,22751.7784,326719,23244.8902,2023-02-07
2023-02-08,23243.0428,23456.1506,22666.3238,296785,22967.3959,2023-02-08
2023-02-09,22966.2333,23015.7387,21692.9968,437322,21806.7856,2023-02-09
2023-02-10,21808.3398,21956.9611,21458.4129,361572,21629.5894,2023-02-10
2023-02-11,21629.5699,21912.5776,21606.2855,185398,21868.4691,2023-02-11
2023-02-12,21868.9205,22094.3393,21635.2399,215986,21785.9225,2023-02-12
2023-02-13,21784.9613,21901.667,21364.025,321054,21789.1008,2023-02-13
2023-02-14,21789.8139,22334.9042,21548.0901,388077,22200.1069,2023-02-14
2023-02-15,22200.2565,24384.6283,22053.9832,414707,24331.1474,2023-02-15
2023-02-16,24330.0739,25231.5878,23494.7094,494987,23506.7348,2023-02-16
2023-02-17,23506.5004,25023.4542,23333.032,535465,24579.6302,2023-02-17
2023-02-18,24578.0459,24884.2069,24431.8575,226346,24636.836,2023-02-18
2023-02-19,24636.9608,25192.5162,24197.5134,319962,24279.3145,2023-02-19
2023-02-20,24279.8221,25121.1098,23847.9253,370089,24844.5129,2023-02-20
2023-02-21,24845.9615,25253.6919,24153.6786,408337,24456.8505,2023-02-21
2023-02-22,24455.5323,24487.5448,23579.5885,412202,24190.2363,2023-02-22
2023-02-23,24189.2619,24603.9963,23612.8525,429154,23942.6409,2023-02-23
2023-02-24,23942.8014,24131.6522,22821.7611,378410,23187.7594,2023-02-24
2023-02-25,23186.5329,23223.6522,22727.5444,203126,23161.7969,2023-02-25
2023-02-26,23161.795,23698.7168,23059.2963,214691,23557.243,2023-02-26
2023-02-27,23557.2382,23899.9601,23102.9272,306302,23491.0965,2023-02-27
2023-02-28,23492.045,23600.0024,23021.6931,280682,23143.8664,2023-02-28
2023-03-01,23144.2781,23999.7601,23020.5849,337141,23633.6209,2023-03-01
2023-03-02,23634.4557,23803.5648,23193.8899,256409,23465.5023,2023-03-02
2023-03-03,23465.6683,23479.3603,21980.4874,354871,22355.0518,2023-03-03
2023-03-04,22354.7123,22413.381,22162.5985,126410,22348.1016,2023-03-04
2023-03-05,22348.5575,22663.7864,22189.8034,164977,22433.1419,2023-03-05
2023-03-06,22432.4208,22604.1581,22260.7556,220051,22407.8562,2023-03-06
2023-03-07,22407.7854,22557.7535,21925.3865,312923,22196.0133,2023-03-07
2023-03-08,22196.5162,22286.6715,21576.2248,324288,21701.0666,2023-03-08
2023-03-09,21700.1307,21828.4486,20033.5327,469177,20358.8059,2023-03-09
2023-03-10,20359.0153,20364.2841,19550.7932,607665,20217.0254,2023-03-10
2023-03-11,20216.014,20885.7874,19887.2941,433044,20608.311,2023-03-11
2023-03-12,20607.8329,22336.1497,20431.527,473717,22192.6928,2023-03-12
2023-03-13,22193.9879,24623.7333,21885.8232,755439,24187.655,2023-03-13
2023-03-14,24186.7311,26498.5132,24039.1029,778704,24734.1381,2023-03-14
2023-03-15,24733.5155,25311.993,23932.5439,637435,24382.0716,2023-03-15
2023-03-16,24382.0488,25208.9354,24203.0285,480833,25030.4892,2023-03-16
2023-03-17,25030.8145,27830.5623,24910.9823,696402,27446.2798,2023-03-17
2023-03-18,27446.8665,27781.4644,26653.8255,405178,26982.0516,2023-03-18
2023-03-19,26981.8799,28478.711,26891.9059,407187,28050.3304,2023-03-19
2023-03-20,28051.1181,28568.4005,27216.5948,525578,27798.5363,2023-03-20
2023-03-21,27798.3082,28517.5326,27403.8886,452952,28197.9331,2023-03-21
2023-03-22,28198.416,28891.5766,26670.922,285080,27314.8962,2023-03-22
2023-03-23,27314.6032,28785.6481,27185.6285,178047,28352.6863,2023-03-23
2023-03-24,28353.3331,28430.3714,27049.9838,113222,27492.7778,2023-03-24
2023-03-25,27493.1253,27851.6008,27186.6827,69834,27492.5396,2023-03-25
2023-03-26,27491.9608,28227.8462,27448.1489,70316,27995.4204,2023-03-26
2023-03-27,27995.8757,28049.4427,26527.4686,122776,27146.8118,2023-03-27
2023-03-28,27146.8925,27534.9375,26664.1952,106381,27281.4562,2023-03-28
2023-03-29,27281.6963,28656.798,27256.4649,125638,28359.4037,2023-03-29
2023-03-30,28359.5882,29189.8224,27708.5931,142451,28043.6787,2023-03-30
2023-03-31,28043.6212,28660.6598,27523.6439,112214,28477.8391,2023-03-31
2023-04-01,28477.9053,28826.7648,28233.756,43822,28467.5271,2023-04-01
2023-04-02,28467.0923,28543.0259,27870.7606,51730,28189.1955,2023-04-02
2023-04-03,28189.3889,28514.8974,27236.9539,114956,27813.0687,2023-04-03
2023-04-04,27812.2326,28447.9776,27666.684,75262,28179.551,2023-04-04
2023-04-05,28178.6202,28790.9364,27826.7428,89303,28182.4001,2023-04-05
2023-04-06,28181.2268,28197.7263,27722.8045,60027,28050.3893,2023-04-06
